gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,feature_2
0,1,0,0,3,1,2,1,0,0,2,0,2,0,0,1,2,1039,1141,5.01165068282614
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,678,271,4.683375022613031
1,0,1,0,65,1,2,1,2,2,2,2,0,0,2,0,3,1178,5189,3.0418928299486776
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,39,2454,1.0807165492618438
1,0,1,0,0,1,0,1,0,0,0,2,2,0,0,1,2,957,406,3.946229942842799
1,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,1124,767,5.075240674153413
1,0,1,0,49,0,1,0,2,0,0,2,2,0,1,1,0,286,3362,2.0275949788916057
1,0,1,0,55,1,2,1,2,0,0,0,2,2,1,1,2,1250,4868,3.0909925744730726
0,0,0,0,7,1,0,2,1,1,1,1,1,1,2,0,3,45,669,1.1411273683383238
1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,292,968,3.1122650109591645
1,0,1,1,6,1,0,1,0,2,0,2,2,0,0,1,2,1050,1627,4.020109289203086
1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,3,275,984,3.0751516574348225
1,1,1,0,5,1,2,1,0,0,2,0,0,0,0,1,2,884,1364,4.884100449689296
1,1,1,0,35,1,2,1,0,0,0,0,0,2,0,1,1,966,3872,4.953624554266039
0,1,0,0,5,1,2,1,0,2,0,0,2,2,0,1,2,1205,1546,5.132352961951098
1,1,0,0,7,1,0,1,0,0,0,0,0,0,0,1,2,681,1566,4.686628892550283
1,0,1,0,48,1,0,1,0,2,0,0,2,2,2,1,2,1143,4548,4.088925954508765
0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,765,324,4.773395151070655
1,0,0,0,20,1,2,1,2,0,2,0,2,2,0,0,3,1306,3386,3.1276399924714724
0,0,0,1,3,1,2,1,0,2,0,0,2,0,0,0,3,1047,1180,4.017809454007807
0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,3,317,824,3.1638206216938203
0,0,1,1,34,1,0,0,2,0,0,2,0,0,1,1,0,444,3195,2.312586853637444
0,0,1,1,21,1,0,2,1,1,1,1,1,1,0,0,3,26,1242,0.9186451916253062
1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,3,572,247,3.5602394301979516
0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,286,1189,3.099368441427899
0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,0,33,2041,1.0123466170855586
0,1,1,0,41,1,0,1,2,0,0,0,0,0,0,1,1,759,3916,3.695683979875681
1,0,0,0,23,1,0,0,2,0,0,0,0,0,0,1,2,391,2552,2.2276294351214116
1,0,1,0,50,1,2,1,2,2,0,0,0,2,1,1,1,1175,4653,3.039795446315895
1,0,1,1,44,1,2,0,2,2,0,2,2,0,2,0,1,753,3982,2.6897086009511013
0,1,0,0,10,1,0,1,0,2,0,0,2,2,0,1,2,1147,2352,5.091783847186084
1,0,1,0,54,1,2,1,0,0,2,2,2,2,1,1,2,1312,4956,4.203264956551569
1,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,2,23,17,0.8721712305548575
0,0,1,0,15,1,2,1,0,0,0,0,2,0,0,1,2,960,2678,3.94870097166964
0,0,0,0,0,1,0,1,2,0,0,0,2,2,0,1,2,1159,466,3.0285364885054493
1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,383,189,3.2857896311685453
1,0,1,1,57,1,0,1,0,2,0,0,2,2,0,1,2,1105,4802,4.061369056432678
0,0,1,1,36,1,2,1,0,2,2,0,0,2,0,1,2,1150,4057,4.093922038832796
0,0,1,1,69,1,0,0,2,0,0,2,2,2,2,0,1,783,4837,2.719214037283399
0,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,33,302,1.0123466170855586
0,1,0,0,35,1,2,1,0,0,0,0,0,0,0,1,0,774,3641,4.782232238879894
0,0,1,0,17,0,1,0,0,0,2,0,2,0,0,1,2,219,1717,2.9382505286866385
0,0,0,0,8,0,1,0,2,0,2,2,2,2,0,0,3,499,1514,2.3925633531886756
0,0,0,0,50,1,0,2,1,1,1,1,1,1,1,1,0,25,2183,0.9036539387158786
0,1,0,0,23,1,0,2,1,1,1,1,1,1,0,1,3,34,1368,2.024397458499885
0,0,1,1,48,1,2,0,0,2,0,2,2,2,2,0,0,854,4218,3.8573724480948886
1,1,1,0,47,1,2,1,0,0,2,0,0,2,0,1,1,1076,4422,5.039824086761996
0,0,0,0,2,1,2,0,0,0,0,2,2,0,0,1,2,578,647,3.567677321163546
1,1,1,0,28,1,2,1,0,0,0,2,0,0,0,1,2,854,3493,4.857372448094889
1,0,1,0,62,1,0,1,2,2,2,2,2,2,2,1,1,1422,5270,3.1997217041065777
1,0,0,0,4,1,0,0,0,0,2,2,2,0,0,1,1,584,1070,3.5750536984036216
0,1,1,0,62,1,2,1,0,2,2,0,2,2,0,1,2,1301,5210,5.196193042127252
1,0,1,1,64,1,0,2,1,1,1,1,1,1,2,1,1,25,2538,0.9036539387158786
0,1,0,0,7,1,2,1,0,0,0,0,0,2,0,0,2,965,1759,4.95280565930052
1,0,1,1,18,1,0,2,1,1,1,1,1,1,2,0,3,32,1220,1.0
1,0,0,0,56,1,0,2,1,1,1,1,1,1,2,0,1,39,2515,1.0807165492618438
1,0,1,0,27,1,0,1,0,0,0,2,0,0,0,0,0,806,3290,3.81300178305797
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,705,973,3.712255192581699
0,0,1,1,51,1,0,2,1,1,1,1,1,1,2,0,3,25,2285,0.9036539387158786
0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,1,3,859,368,3.8618787366120424
1,0,1,1,66,0,1,0,2,0,0,0,2,2,2,0,1,386,3945,2.21914756735063
0,0,1,0,48,1,2,1,2,2,2,2,0,2,2,0,1,1361,4754,3.162429045286224
0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,0,1,1469,5582,3.227591958194444
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,49,522,1.1779064244827802
0,1,1,0,71,1,2,1,2,2,2,2,2,2,2,1,1,1513,5592,4.253044036581095
0,0,0,0,60,0,1,0,2,2,2,2,0,0,1,0,1,271,3656,1.994379791398667
0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,16,2153,0.7411011265922482
1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,3,302,646,3.1332957425424843
0,0,0,0,4,1,0,1,0,2,0,0,2,2,0,1,2,1172,1462,4.109467236817096
0,0,0,0,61,1,2,1,0,0,0,0,2,2,1,1,0,1127,4963,4.077413750757256
1,0,0,0,71,1,2,0,2,2,0,2,2,2,2,0,1,982,5149,2.894862066797944
0,0,0,0,51,1,2,1,2,2,0,2,2,2,1,1,1,1441,5012,3.21107586660103
1,0,1,1,7,1,0,0,0,0,2,0,0,0,0,1,2,389,1272,3.2960206220701385
0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,1,777,925,4.785159666719487
0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,2,436,206,2.3003020998741524
1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,0,49,939,1.1779064244827802
0,0,0,0,9,1,2,1,2,0,0,0,2,2,0,1,2,1214,2160,3.0667339494434556
0,1,0,0,45,1,2,1,2,2,2,0,2,2,1,1,2,1420,4634,4.19851948180332
0,1,1,0,49,1,0,1,0,0,0,0,0,0,0,1,2,708,4014,4.715409194747973
1,0,0,0,12,1,0,1,0,0,2,0,2,0,0,1,2,926,2273,3.920326130623035
0,0,0,0,67,1,2,0,0,2,2,0,2,2,2,1,2,881,4812,3.8814605964682074
0,0,0,0,51,1,0,0,2,0,2,2,0,0,1,0,1,492,3824,2.3827887686023494
0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,179,246,2.822088351818347
0,0,0,0,42,1,0,0,0,2,0,2,0,0,1,0,2,454,3519,3.399469668517737
0,0,1,0,19,1,2,1,2,0,0,0,0,0,0,0,2,913,2914,2.8374829344777264
0,1,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,774,1081,4.782232238879894
0,0,1,1,63,0,1,0,0,2,0,2,2,2,2,1,2,438,4002,3.37516354887151
1,0,1,1,7,1,0,0,0,0,0,0,2,0,0,1,2,434,1400,3.3689762230149003
1,0,0,0,41,1,2,1,0,0,2,0,0,0,0,0,2,866,3952,3.8681524181446587
0,1,1,0,5,1,2,1,0,0,0,0,0,2,0,1,2,948,1398,4.938779487017352
0,0,0,0,2,1,0,1,0,2,0,0,2,2,0,1,2,1149,1050,4.093209804614516
1,0,0,0,2,1,0,0,0,0,0,2,2,2,0,1,2,674,755,3.679018564500932
0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,149,74,1.6486546471477888
0,1,1,0,11,1,0,0,2,0,2,2,2,2,1,1,2,852,2126,3.78379055886185
0,0,1,0,2,1,2,1,0,0,0,0,0,0,0,1,2,793,926,3.8006216457018605
1,1,0,0,6,1,2,1,0,0,0,0,0,0,0,0,3,751,1523,4.759481806007244
0,0,0,0,25,0,1,0,0,0,2,2,2,0,0,1,1,286,2432,3.099368441427899
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,1,50,1216,1.1867241478865562
0,0,1,1,21,1,0,2,1,1,1,1,1,1,1,0,0,43,1352,1.121747460841898
0,0,1,1,65,1,0,0,0,0,0,2,0,0,1,1,1,356,3930,3.2380980834681607
1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,21,2196,0.838416287252544
1,1,1,0,13,1,0,2,1,1,1,1,1,1,1,0,3,21,848,1.838416287252544
1,0,1,0,55,1,2,1,0,2,0,2,2,2,1,1,2,1371,5062,4.240406494159158
1,0,0,0,3,1,0,1,0,0,2,0,0,2,0,0,2,982,1052,3.966635529334237
1,0,0,0,45,1,0,2,1,1,1,1,1,1,2,0,0,29,2059,0.961009057454548
1,0,0,0,36,1,2,1,0,0,0,2,2,2,0,0,0,1216,4028,4.139870108163229
1,0,1,0,59,1,2,2,1,1,1,1,1,1,1,0,0,72,2834,1.3521580450493471
1,0,0,0,6,1,2,1,0,0,0,0,2,2,0,0,3,1147,1692,4.091783847186084
0,0,1,1,66,0,1,0,2,2,0,0,0,0,2,0,0,203,3512,1.822231074098958
0,0,0,0,2,1,0,1,0,2,0,2,2,2,0,1,2,1199,1065,4.128229534848058
1,0,1,0,56,1,0,0,2,0,0,2,0,0,0,0,2,459,3889,2.3351512549519398
1,1,0,0,42,1,0,1,0,0,0,0,2,2,0,1,3,1046,4193,5.017041670757764
1,0,0,0,22,1,2,1,0,0,0,0,0,0,0,1,2,775,3015,3.783209055187582
1,0,0,0,50,1,2,1,0,2,2,2,0,0,0,1,2,1007,4461,3.9866296653465323
1,0,0,0,34,1,0,0,0,0,0,0,2,0,0,0,3,445,3256,3.385883431244307
0,0,0,0,35,1,0,0,2,2,2,2,2,0,1,1,3,802,3608,2.7374361680307344
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,42,226,1.1117857649667542
0,0,0,0,48,1,2,0,2,2,0,0,0,0,0,1,1,521,3765,2.422585727381146
0,0,1,1,42,1,2,2,1,1,1,1,1,1,1,1,0,78,2177,1.390115677352187
0,0,0,0,48,1,2,0,2,2,0,0,0,0,0,1,1,521,3765,2.422585727381146
1,1,0,0,56,1,2,1,2,0,0,2,0,2,2,0,2,1122,4918,4.002015914712553
1,1,1,1,25,1,2,1,0,2,2,0,2,2,0,0,2,1343,3660,5.222942835125959
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,77,50,2.3839555034549
1,0,0,0,33,1,2,1,0,2,2,0,2,2,0,1,2,1355,4067,4.230462591039885
0,1,0,0,51,0,1,0,0,2,2,2,2,0,0,1,2,378,3585,4.27716539242112
1,0,1,0,70,1,0,1,0,2,2,2,2,2,2,1,2,1334,5410,4.217267663722214
1,0,0,0,15,1,0,2,1,1,1,1,1,1,2,0,1,7,1096,0.4757731615945522
1,0,0,0,11,0,1,0,2,2,0,2,2,0,0,1,0,387,1620,2.2208509435373593
0,0,1,1,8,1,0,2,1,1,1,1,1,1,1,0,3,33,706,1.0123466170855586
0,0,1,1,27,1,0,1,0,0,0,0,0,0,1,1,0,695,3240,3.7016637069435476
0,0,0,0,37,1,0,1,0,0,0,0,2,2,1,1,3,1037,3965,4.010105064689344
0,0,1,1,4,1,0,1,0,2,0,2,2,2,0,1,3,1222,1376,4.143947466799922
0,1,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,767,1646,4.775366108087899
1,0,0,0,16,1,0,1,2,0,0,0,2,2,0,0,2,1124,2945,3.00346721161712
1,0,0,0,41,1,0,2,1,1,1,1,1,1,1,0,0,24,1982,0.888175022589804
1,0,1,0,28,1,2,1,2,2,0,0,0,0,0,1,2,950,3532,2.868666556052237
0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,352,493,3.230788532404356
0,0,0,0,71,1,2,0,2,2,0,0,0,0,2,0,0,521,4380,2.422585727381146
1,1,1,0,12,1,2,1,2,2,0,0,0,2,0,0,1,1123,2525,4.002741821632711
1,0,1,0,23,1,2,1,0,2,2,0,2,2,0,1,2,1322,3570,4.209652926700818
1,0,1,0,0,1,0,1,2,0,0,0,2,2,0,1,2,1147,462,3.020010384649791
1,0,1,0,17,1,0,0,0,0,2,0,0,0,0,1,3,359,2028,3.2435372486544276
0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,3,685,1440,3.690949594588697
0,0,0,0,31,1,2,0,2,0,0,0,2,2,1,0,3,771,3426,2.7075222570885793
1,1,1,0,7,0,1,0,0,2,2,0,0,2,0,1,3,266,1195,4.054754599057414
0,0,0,0,11,1,0,1,2,0,0,2,2,2,0,1,0,1218,2353,3.069457549967093
1,0,0,0,23,1,0,1,0,0,0,0,2,2,0,1,2,1062,3400,4.029256390152549
1,0,0,0,43,0,1,0,2,0,2,0,2,2,1,1,2,426,3516,2.28468996811613
1,0,1,1,23,1,0,0,2,0,2,0,0,0,1,1,1,470,2783,2.351326419982416
1,0,0,0,56,1,2,1,0,0,0,0,2,0,1,1,2,999,4667,3.980275172516904
0,0,0,1,25,0,1,0,2,0,0,2,0,2,0,0,3,313,2389,2.084022146135083
1,0,0,0,51,1,2,1,0,0,2,0,0,2,2,1,1,1044,4508,4.0155043409270474
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,32,26,1.0
0,1,1,0,39,0,1,0,0,2,0,0,2,0,0,1,2,223,2952,3.9489062954180154
0,1,1,1,39,1,2,1,0,0,0,0,2,2,0,1,1,1138,4106,5.0853423153862005
1,0,0,0,15,1,0,1,2,0,0,0,2,2,0,1,2,1132,2807,3.0092518206794994
1,1,1,0,50,0,1,0,0,2,0,0,0,0,0,1,1,130,2786,3.6472116807053716
0,0,0,0,36,1,2,0,2,0,0,0,2,0,1,0,0,598,3461,2.520258866867017
1,1,0,0,4,1,0,1,0,0,0,0,2,2,0,1,2,1083,1344,5.045066738559566
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,303,143,3.1353680298988067
0,0,1,0,42,1,2,1,2,2,0,0,0,2,0,1,2,1129,4311,3.007086436394893
0,0,1,1,47,0,1,0,2,0,2,0,0,2,1,0,1,297,3370,2.051077728371478
1,1,1,0,65,1,2,1,0,2,2,2,2,2,1,1,2,1435,5454,5.27927680977826
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,278,784,3.081831991938958
1,0,0,0,21,1,0,2,1,1,1,1,1,1,1,0,3,34,1400,1.0243974584998852
0,1,0,0,3,1,2,1,2,0,0,0,0,0,0,1,2,873,1042,3.8026121985723274
1,0,0,0,33,1,2,1,0,2,2,0,2,2,0,1,2,1355,4067,4.230462591039885
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,1052,5229,2.949866131369511
0,0,1,0,7,1,2,1,0,0,0,0,0,2,0,1,1,965,1651,3.952805659300519
1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,445,211,3.385883431244307
1,0,0,0,55,1,0,0,0,2,2,2,2,2,2,1,1,903,4491,3.900655089448475
0,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,3,15,982,0.7187719275874789
0,0,1,0,57,1,2,1,0,0,2,2,2,2,0,1,1,1278,5001,4.181250343251766
1,0,0,0,31,1,2,1,2,0,0,2,0,0,0,0,0,1011,3686,2.918018316377247
0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,3,782,332,2.718245218475563
0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,0,2,1057,5150,2.9536817355732294
0,1,1,1,60,1,2,0,0,0,2,0,2,0,1,1,2,608,4245,4.603966254634285
1,1,0,0,8,1,2,1,0,2,0,0,2,2,0,1,1,1228,2085,5.148008840949341
1,0,0,0,52,1,0,2,1,1,1,1,1,1,2,0,1,18,2255,0.7826024579660034
1,1,0,0,14,1,2,1,0,0,0,0,0,0,0,0,2,789,2388,4.796779715535571
0,0,1,1,34,1,2,0,2,0,2,2,2,0,0,0,2,728,3588,2.664393500317364
0,1,0,0,30,1,0,1,2,0,0,0,0,0,0,1,1,747,3313,3.683695009732779
0,0,0,0,36,1,2,1,0,2,2,0,2,2,0,1,0,1274,4065,4.178629689143749
0,0,1,1,62,1,2,1,2,2,2,0,2,0,0,1,2,1250,5119,3.0909925744730726
1,0,1,1,5,1,0,1,0,0,0,0,0,0,0,1,2,683,1205,3.688791773999187
0,0,1,0,56,1,0,0,2,2,0,2,2,0,2,1,1,694,4322,2.6288244038311475
1,0,0,0,1,1,0,2,1,1,1,1,1,1,1,0,1,14,68,0.6952182030724354
1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,0,3,28,1284,0.9472943612303364
0,0,1,1,71,1,2,0,2,2,2,2,0,2,2,0,0,885,4986,2.8132053455534796
0,0,1,1,16,1,2,2,1,1,1,1,1,1,0,0,3,71,1258,1.345587668505003
0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,686,1103,3.6920266153716113
1,0,0,0,46,1,2,1,2,2,0,2,2,0,0,0,3,1254,4537,3.093653341131655
1,0,0,0,24,1,0,2,1,1,1,1,1,1,0,0,3,40,1518,1.0912791051825463
0,0,0,0,69,1,0,0,2,0,2,2,2,2,2,0,0,860,4898,2.7910040125339464
0,0,1,0,24,1,2,1,0,0,2,2,2,2,0,1,0,1328,3586,4.213467176023263
0,0,0,0,12,1,2,0,2,0,2,0,2,2,0,1,2,843,2180,2.7756103634529614
1,0,1,0,6,1,0,1,0,0,0,0,0,0,0,1,2,674,1349,3.679018564500932
1,0,1,1,13,1,0,0,2,2,0,0,0,2,2,1,0,553,1925,2.464493358280925
0,0,1,1,6,1,0,0,2,0,0,0,0,0,0,0,3,382,1153,2.2122985568040425
1,0,1,1,28,1,2,0,2,0,0,2,2,0,1,0,0,668,3223,2.6006714710947163
0,0,0,0,22,1,0,1,2,0,0,0,0,0,0,1,0,776,3080,2.7124114011523224
1,0,0,0,48,1,2,1,0,2,0,0,2,2,0,0,2,1214,4660,4.138507411979749
1,0,1,1,60,1,2,1,0,0,2,0,2,2,1,1,2,1237,5129,4.154071237658919
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,77,50,2.3839555034549
1,0,0,0,21,1,2,1,0,2,0,0,0,0,0,1,2,855,3032,3.858275391182616
1,0,1,1,27,1,0,2,1,1,1,1,1,1,2,1,1,34,1426,1.0243974584998852
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,3,317,757,3.1638206216938203
0,0,0,1,17,1,2,0,2,0,0,0,0,0,0,0,3,489,2176,2.3785655747598837
0,1,0,0,15,1,2,0,2,0,0,0,0,0,0,1,2,428,2039,3.287835675074196
0,1,0,0,63,1,2,0,0,2,2,2,0,2,0,0,1,769,4628,4.777332957870077
1,0,0,0,70,1,2,1,0,0,2,2,0,0,2,1,1,989,5113,3.9722745546910203
1,0,1,0,16,1,0,1,0,0,0,0,0,0,0,1,0,695,2464,3.7016637069435476
0,0,1,1,39,1,2,2,1,1,1,1,1,1,2,1,3,85,2217,1.4315532514941225
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,693,286,3.6995307964476494
0,0,0,1,0,1,0,0,2,2,0,2,0,0,0,1,2,526,235,2.4292671513124002
0,0,0,0,0,1,2,2,1,1,1,1,1,1,0,1,2,103,64,1.5267800828390694
1,0,1,0,70,1,2,1,2,2,2,2,2,2,2,1,0,1503,5597,3.2473119852841545
0,0,1,1,44,1,2,1,2,2,0,0,2,2,0,1,2,1332,4562,3.144228894128286
0,0,1,0,18,1,2,1,0,0,2,0,0,2,0,0,3,1048,3067,4.018576650827927
1,1,0,0,18,1,0,1,2,0,0,0,0,2,0,1,2,1006,2951,3.91406410466199
1,0,1,1,6,1,0,0,2,0,0,0,2,2,0,0,1,681,1468,2.61485543001399
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19,13,0.8019831273171423
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,316,153,3.1618219968374692
0,0,0,0,18,0,1,0,0,0,0,0,2,2,1,1,1,294,2049,3.1165167549753563
1,0,0,0,8,1,2,1,0,0,0,0,2,0,0,1,2,968,1842,3.9552603117784635
0,0,1,1,4,1,0,1,0,2,0,0,0,2,0,1,2,933,1250,3.9262353484353034
1,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,3,310,2169,3.1497228331682314
1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,1,99,1655,1.5068424421341002
0,0,0,0,52,1,2,1,2,2,2,0,2,0,1,0,3,1212,4805,3.0653694560996065
1,1,0,0,24,1,2,1,0,2,0,0,2,0,0,1,2,1045,3369,5.016273300068259
1,0,1,1,13,1,0,0,2,2,0,0,2,0,0,1,2,613,2117,2.538100965228999
0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,862,371,3.864572446790905
1,0,0,0,65,1,2,1,0,2,0,2,2,2,1,1,2,1314,5315,4.2045456590917505
0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,2,529,237,3.5050251165172894
1,1,1,0,70,0,1,0,0,2,2,0,2,2,0,1,0,406,4153,4.3243382505868695
0,0,1,0,40,1,0,2,1,1,1,1,1,1,2,0,1,41,2024,1.1016324782757847
1,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,2,958,407,3.9470543068050357
0,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,2,851,2988,3.854658534210083
0,0,0,0,12,1,2,1,0,0,0,0,0,0,0,1,3,776,2186,3.7841848636886155
0,0,1,1,32,1,2,2,1,1,1,1,1,1,1,0,1,72,1902,1.3521580450493471
0,0,0,0,62,1,0,0,0,0,2,0,0,2,1,0,1,500,4040,3.465724215775732
0,0,1,1,2,1,0,2,1,1,1,1,1,1,0,0,3,14,208,0.6952182030724354
0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,1,868,2225,2.7981639828650473
0,1,0,0,58,1,2,1,0,2,0,0,0,0,2,1,1,852,4512,4.855564021398143
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,872,610,3.87349765146658
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19,13,0.8019831273171423
0,0,1,0,66,1,0,2,1,1,1,1,1,1,1,1,0,45,2611,1.1411273683383238
1,1,1,0,70,1,2,1,2,2,2,0,2,2,0,1,2,1375,5501,4.171104492718149
1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,383,189,3.2857896311685453
0,1,1,0,2,1,0,1,0,2,0,0,0,0,0,1,0,768,880,4.776350045179608
0,0,1,1,38,1,0,0,0,0,2,0,2,0,0,1,3,523,3455,3.4970378892621747
0,0,1,1,46,1,0,0,0,2,0,2,0,2,2,0,0,581,3797,3.571373127421423
0,1,1,0,41,1,2,1,2,0,2,0,2,2,1,1,0,1333,4515,4.144861737500642
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,21,2405,0.838416287252544
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,284,126,3.0950214840037007
1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,2,992,1681,3.9746815093289163
0,1,1,0,37,1,2,1,0,0,0,0,0,0,0,1,0,775,3731,4.783209055187582
1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,3,28,2393,0.9472943612303364
0,0,0,0,10,1,0,1,2,0,0,0,0,0,0,0,2,803,1967,2.738385622194198
1,0,1,0,62,1,2,0,2,2,2,2,0,2,1,0,1,868,4713,2.7981639828650473
1,0,1,1,23,1,2,0,2,0,2,2,2,2,1,1,3,957,3239,2.874456480306506
1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,747,314,4.755468472269072
1,0,0,0,67,1,2,2,1,1,1,1,1,1,2,0,3,80,2973,1.4022488679628626
0,1,1,0,30,1,2,1,0,0,2,0,2,0,1,1,2,1069,3710,5.03455407839127
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,300,477,3.129134644531898
1,1,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,982,418,4.966635529334237
1,0,1,0,61,1,2,1,0,0,2,2,2,2,2,1,0,1377,5329,4.244111529515948
1,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,12,98,1.6437518295172255
0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,63,2733,1.2901720489235826
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,669,264,3.673543810229199
1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,853,364,3.856468658762259
0,0,0,0,23,1,2,2,1,1,1,1,1,1,2,0,1,92,1539,1.4703447490385586
1,0,1,0,8,1,0,1,0,2,2,0,0,0,0,1,2,866,1824,3.8681524181446587
0,0,0,0,4,0,1,0,0,2,0,0,2,2,0,1,1,387,849,3.2926244060736525
1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,1,3,434,524,3.3689762230149003
1,1,1,0,59,1,2,1,0,0,0,2,2,2,0,1,2,1219,5055,5.141910794387112
1,0,1,1,7,1,0,2,1,1,1,1,1,1,2,0,3,31,685,0.9873407546644581
1,0,1,0,37,1,2,1,2,0,2,2,2,2,1,1,2,1432,4444,3.2057126044707998
1,0,0,0,17,1,2,1,0,0,2,0,2,0,1,1,1,1047,2950,4.017809454007807
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,41,510,1.1016324782757847
1,1,1,0,6,1,2,0,2,2,0,2,0,0,0,0,2,589,1399,3.5093810455987766
0,0,1,0,59,1,2,1,2,2,0,0,0,2,0,1,1,1129,4853,3.007086436394893
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,5,1,0.3797296614612149
0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,3,668,1071,4.672444933631009
1,1,1,0,32,1,2,1,2,0,2,2,2,2,0,1,0,1418,4130,4.1973159041193036
0,0,1,0,63,1,2,1,0,2,0,2,2,2,2,1,0,1337,5295,4.219162781771897
1,0,1,1,63,1,2,2,1,1,1,1,1,1,2,1,3,85,2843,1.4315532514941225
0,0,1,1,48,1,2,1,0,2,2,2,2,2,2,1,0,1381,4795,4.246574384230627
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,700,598,4.70697458059535
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,30,24,0.97435048583482
1,0,0,1,21,1,0,1,0,2,2,0,2,0,0,1,2,1043,3250,4.014734792319168
1,0,1,1,34,1,0,2,1,1,1,1,1,1,2,0,0,38,1843,1.069935054081614
