gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,1,19,1,2,0,2,0,0,0,2,2,1,0,0,796,2913,0
1,0,1,0,35,1,0,1,2,0,0,0,2,2,0,1,2,1119,3978,0
0,0,0,0,7,1,2,1,0,0,0,0,2,2,0,0,0,1160,1871,1
1,0,1,1,70,1,2,1,0,2,0,0,2,2,1,0,0,1250,5374,0
0,1,1,0,49,1,2,1,0,2,0,0,2,0,0,1,2,1016,4419,1
0,0,1,1,42,1,2,2,1,1,1,1,1,1,1,1,0,78,2177,0
1,0,0,1,56,1,2,0,2,2,2,2,2,2,2,0,3,1046,4696,0
0,0,1,1,40,1,0,0,0,2,0,2,0,2,1,1,0,631,3669,1
0,0,1,0,26,1,0,1,0,2,0,0,0,0,0,1,2,798,3312,0
1,0,0,0,2,0,1,0,2,2,0,0,0,0,0,1,3,191,499,1
0,0,0,0,66,1,0,2,1,1,1,1,1,1,1,0,2,39,2634,0
1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,3,366,558,1
0,0,1,0,63,1,2,1,0,2,0,2,2,2,2,1,0,1337,5295,0
1,0,0,0,37,1,2,1,0,2,2,0,0,2,0,1,1,1149,4128,0
1,0,1,0,22,1,0,2,1,1,1,1,1,1,1,0,1,14,1422,0
1,0,0,0,39,1,2,1,0,2,2,0,2,2,0,1,1,1319,4281,1
0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,1,777,925,1
1,0,0,0,22,1,2,1,0,0,2,0,0,0,0,1,2,888,3197,1
0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,765,324,1
0,0,0,0,3,1,0,0,2,2,0,2,0,0,0,1,3,534,970,1
0,0,1,0,61,1,2,0,2,2,0,2,2,2,2,1,2,960,4746,0
0,0,0,0,39,1,2,1,0,2,2,0,2,0,0,1,0,1115,4149,0
1,0,0,0,40,1,2,1,0,2,0,0,2,0,0,1,2,1039,4110,0
1,1,1,0,33,1,0,1,0,0,2,0,2,0,0,1,1,965,3734,0
0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,367,179,0
0,0,0,0,50,1,0,2,1,1,1,1,1,1,2,0,0,41,2207,0
1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,3,700,293,1
0,0,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,31,1939,0
1,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,2,12,879,0
1,0,0,0,11,1,0,0,0,0,0,2,2,0,1,1,2,522,1804,1
1,0,0,0,71,1,2,1,0,2,2,0,2,2,1,1,2,1328,5466,0
0,1,1,0,62,1,2,1,0,2,2,0,2,2,0,1,2,1301,5210,0
1,0,1,0,43,1,2,1,2,0,2,0,0,0,0,1,1,957,4101,0
0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,281,1249,1
1,0,0,0,12,1,0,0,0,2,0,2,2,2,0,0,3,744,2107,0
0,0,1,0,67,1,0,0,0,2,0,2,2,0,2,0,0,587,4407,0
0,1,0,0,5,0,1,0,0,0,0,0,2,2,0,1,2,285,941,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,29,105,0
1,1,1,0,54,1,2,0,2,2,0,0,0,0,1,0,1,526,3954,0
1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,791,338,1
1,0,0,0,37,1,0,1,0,0,0,0,0,0,0,1,1,677,3616,0
0,0,0,0,66,1,2,1,2,2,2,0,2,0,0,1,1,1290,5322,1
1,0,0,0,18,1,0,1,0,0,0,0,2,0,0,1,0,842,2815,0
0,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,0,51,2735,0
1,0,1,1,23,1,2,0,2,0,2,2,2,2,1,1,3,957,3239,0
0,0,1,1,71,1,2,1,0,2,2,0,2,2,1,1,1,1295,5428,0
0,0,1,1,10,0,1,0,2,0,0,0,0,0,0,1,2,132,1143,0
1,1,1,0,3,1,2,1,0,0,0,0,0,0,0,1,3,764,1048,1
1,0,0,0,1,1,0,0,2,2,0,0,0,0,0,1,3,423,505,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,701,630,1
1,0,0,0,48,1,2,1,0,2,2,0,2,2,0,1,0,1303,4708,1
1,1,0,0,0,0,1,0,0,0,2,0,0,2,0,1,2,230,107,1
1,0,1,1,46,1,2,1,0,2,0,0,2,2,0,1,2,1226,4574,1
1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,2,143,73,1
1,0,0,0,33,1,2,1,0,2,2,0,2,2,0,1,2,1355,4067,1
0,0,0,0,14,1,0,1,2,2,0,0,2,2,0,1,1,1221,2751,1
1,1,0,0,17,1,2,1,0,0,0,0,2,2,0,1,2,1156,3058,1
0,0,0,0,8,1,2,1,0,0,0,0,2,2,0,0,2,1135,1997,1
0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,1,2,855,365,1
0,0,1,0,6,1,0,1,0,0,2,0,0,0,0,1,0,779,1439,1
0,0,0,0,11,1,2,1,2,0,0,0,0,0,0,1,2,847,2097,1
1,0,1,0,67,1,2,1,0,2,2,2,2,2,2,1,0,1420,5483,1
0,1,1,0,36,1,2,1,0,0,0,0,0,0,0,1,2,805,3730,1
0,1,0,0,26,1,2,1,0,0,2,0,0,0,0,1,2,829,3332,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,284,389,1
0,0,0,0,7,1,2,0,2,0,0,2,0,2,0,0,2,710,1551,1
1,0,0,0,6,1,2,1,0,0,0,0,2,2,0,0,3,1147,1692,1
0,0,1,0,19,1,2,1,2,0,0,0,0,0,0,0,2,913,2914,1
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,705,973,1
1,1,1,0,57,0,1,0,0,2,2,0,0,2,0,1,2,303,3630,1
0,1,0,0,14,1,2,1,0,0,0,0,0,0,0,1,3,765,2387,1
0,1,0,0,6,1,0,1,2,0,0,0,0,0,0,0,0,804,1451,1
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,139,72,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,85,55,1
1,0,1,0,5,1,0,1,0,2,2,0,0,2,0,1,2,1075,1500,1
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,690,959,1
1,0,0,0,0,1,0,1,2,0,0,0,0,2,0,1,3,953,403,1
1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,1,3,434,524,1
0,1,0,0,10,1,0,1,0,2,0,0,2,2,0,1,2,1147,2352,1
1,1,1,0,0,0,1,0,0,2,0,0,2,0,0,0,2,239,110,1
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,289,383,1
1,1,0,0,2,0,1,0,0,0,2,0,0,2,0,1,2,253,566,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85,55,1
0,0,1,0,51,1,2,1,0,2,2,0,2,2,0,1,2,1330,4917,1
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,687,280,1
1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,1,294,1320,1
1,1,1,0,23,1,0,1,0,0,2,0,2,2,0,1,2,1110,3395,1
0,1,0,0,53,1,2,0,2,2,0,2,2,2,1,0,0,914,4415,1
0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,0,3,880,648,1
0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,1063,691,1
1,0,1,1,3,1,2,1,0,2,2,0,0,0,0,1,0,957,1197,1
0,1,0,0,20,0,1,0,2,0,0,0,2,0,0,1,2,255,1970,1
0,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,0,873,1976,1
1,1,1,0,26,0,1,0,2,0,0,0,0,0,0,0,1,152,1908,1
1,0,0,0,4,1,0,1,0,0,2,0,2,2,0,0,0,1176,1432,1
0,0,1,0,24,1,2,1,0,0,2,2,2,2,0,1,0,1328,3586,1
1,1,1,0,10,1,0,2,1,1,1,1,1,1,0,0,3,27,801,1
0,0,0,0,33,1,0,1,0,2,0,0,0,0,0,1,1,755,3560,1
1,0,1,1,68,1,2,1,0,0,2,0,2,2,0,1,1,1228,5351,1
0,0,1,1,21,1,0,1,0,2,0,0,0,2,0,0,2,928,3138,1
1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,305,1471,1
0,0,1,1,27,1,0,1,0,0,0,0,0,2,0,1,2,889,3394,1
1,0,1,1,3,1,2,1,0,0,2,0,2,2,0,0,2,1262,1217,1
0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,1,2,770,327,1
1,0,0,0,23,1,2,1,0,2,0,0,0,0,0,1,2,873,3153,1
1,0,0,0,4,1,0,1,0,0,0,2,2,2,0,1,2,1169,1355,1
0,0,0,1,14,1,0,1,0,0,0,0,0,0,0,0,0,667,2179,1
0,0,1,0,47,0,1,0,2,0,2,0,0,2,0,1,0,303,3336,1
0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,1,2,764,587,1
1,0,0,0,21,0,1,0,0,2,2,0,0,2,1,1,0,272,2061,1
0,1,0,0,19,1,2,1,0,2,2,0,0,2,0,1,2,1129,3085,1
1,0,1,0,1,1,0,1,0,0,0,2,2,2,0,1,2,1131,689,1
1,0,0,0,39,1,2,1,0,0,2,2,2,2,0,0,0,1325,4324,1
0,1,1,0,26,1,0,1,2,0,0,0,0,0,0,1,0,780,3203,1
0,0,0,0,22,1,2,1,0,0,0,0,0,0,0,0,0,788,3063,1
1,0,1,0,33,1,2,1,0,0,2,0,2,2,0,1,2,1240,4032,1
1,0,0,0,9,1,2,1,0,0,0,0,2,0,0,1,0,982,1958,1
1,0,1,1,38,1,0,1,0,2,0,0,2,0,0,1,3,987,3937,1
1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,0,875,3600,1
0,0,1,1,11,1,0,2,1,1,1,1,1,1,0,0,3,8,860,1
0,1,0,0,3,1,2,1,0,0,2,0,2,0,0,1,2,1039,1141,1
0,1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,975,415,1
0,0,0,0,11,1,2,0,2,0,2,2,0,0,0,1,3,558,1789,1
0,0,1,1,8,1,0,0,2,2,2,2,0,0,0,0,3,605,1706,1
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,28,580,1
1,1,1,0,48,1,2,1,0,2,0,0,0,2,0,0,1,1056,4499,1
1,1,1,1,42,1,2,1,0,2,2,2,2,2,0,1,0,1433,4545,1
0,0,1,1,64,1,2,1,0,2,2,0,2,2,0,1,2,1338,5343,1
0,0,1,1,42,1,0,0,0,0,0,0,2,0,0,0,2,468,3550,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,311,149,1
0,1,0,0,1,1,2,1,0,2,0,0,0,2,0,0,2,1045,668,1
0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,3,768,326,1
1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,25,94,1
0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,3,74,469,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,680,608,1
0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,777,330,1
1,1,0,0,51,0,1,0,0,2,0,0,2,2,0,1,2,351,3576,1
0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,179,246,1
1,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,2,868,375,1
0,0,0,0,24,1,0,1,2,2,0,0,0,0,0,1,0,865,3260,1
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19,13,1
0,0,0,0,44,1,2,1,0,0,2,2,0,0,0,1,2,1005,4230,1
1,0,0,0,9,1,2,1,2,0,0,0,2,2,0,0,2,1211,2195,1
1,1,0,0,19,1,2,1,0,0,2,0,2,2,0,1,2,1211,3136,1
1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,693,794,1
1,0,0,0,14,1,2,1,0,0,0,0,2,2,0,1,2,1114,2771,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,304,430,1
0,1,0,0,45,1,2,1,2,2,2,0,2,2,1,1,2,1420,4634,1
0,0,0,0,9,1,2,1,0,0,0,2,2,2,0,1,2,1210,2269,1
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,678,271,1
0,0,1,1,15,1,0,1,0,2,2,0,2,0,0,1,1,1044,2756,1
1,1,1,0,6,1,2,1,0,0,0,0,2,2,0,1,0,1159,1674,1
0,0,1,0,49,1,2,1,2,2,0,2,2,2,1,0,2,1393,4909,1
0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,0,0,24,852,1
1,0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1053,432,1
0,0,0,1,61,1,2,1,0,0,2,0,2,2,1,1,2,1242,5185,1
1,1,1,0,19,1,0,1,0,2,0,0,0,0,0,1,2,749,2793,1
0,0,0,0,2,1,0,1,0,2,0,0,2,2,0,1,2,1149,1050,1
1,0,1,0,3,1,0,1,0,0,2,2,0,0,0,1,3,880,1073,1
0,0,0,0,59,0,1,0,0,2,0,0,2,2,0,1,2,384,3816,1
1,0,0,0,9,1,0,1,2,2,2,2,2,2,0,1,2,1422,2242,1
0,0,0,0,5,1,0,1,0,0,2,0,0,2,0,0,2,939,1441,1
0,0,1,1,62,1,2,1,2,2,2,0,2,0,0,1,2,1250,5119,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,81,52,1
0,0,0,0,11,1,0,1,2,0,0,2,2,2,0,1,0,1218,2353,1
1,0,0,0,16,1,0,1,2,0,0,0,2,2,0,0,2,1124,2945,1
1,1,0,0,8,1,2,1,0,0,2,0,2,2,0,1,2,1249,2083,1
1,1,0,0,9,1,0,1,0,2,0,0,0,0,0,1,2,734,1749,1
1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,747,314,1
0,1,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,856,788,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,311,149,1
1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,2,13,516,1
0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,1167,714,1
0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,2,1066,436,1
1,1,1,0,43,0,1,0,0,2,0,0,0,0,0,1,2,146,2657,1
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,685,278,1
0,0,0,0,34,1,2,1,0,2,0,2,0,0,0,0,1,967,3757,1
0,0,0,0,33,1,0,1,0,0,0,0,0,0,0,1,1,687,3495,1
0,1,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,1133,1300,1
0,0,0,0,6,1,0,1,0,0,2,0,2,2,0,1,2,1154,1701,1
1,1,1,0,26,1,2,1,0,0,0,0,0,0,0,1,2,786,3177,1
1,0,1,1,11,1,0,0,0,0,0,0,0,2,1,0,1,419,1761,1
1,1,0,0,7,1,2,1,0,0,2,0,2,2,0,1,2,1251,1929,1
0,1,0,0,7,1,0,1,0,0,2,0,2,2,0,1,2,1095,1806,1
1,0,1,0,37,1,0,1,2,2,0,0,0,0,0,1,2,857,3801,1
1,1,0,0,13,1,0,1,0,0,0,0,2,2,0,0,1,1064,2534,1
1,1,0,0,11,0,1,0,0,0,2,2,0,2,0,1,2,270,1491,1
0,0,0,0,4,0,1,0,0,0,2,0,0,2,0,0,2,227,798,1
0,0,0,0,9,1,0,1,2,0,0,0,2,0,0,1,3,955,1954,1
1,0,1,1,1,1,0,1,0,0,0,0,2,2,0,1,0,1046,739,1
1,0,1,0,48,1,2,1,0,2,0,0,2,2,0,1,0,1220,4616,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,682,604,1
0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,1,349,440,1
1,0,0,0,6,1,2,1,0,0,2,0,2,2,0,1,0,1202,1787,1
0,0,0,0,40,1,2,1,2,2,2,2,2,2,0,1,0,1480,4486,1
0,1,0,0,12,1,0,1,0,0,2,0,0,0,0,1,2,762,2121,1
0,1,0,0,10,1,0,1,0,0,0,0,2,2,0,0,0,1049,2250,1
1,0,1,1,24,1,0,1,0,0,0,0,2,2,1,1,2,1063,3353,1
1,0,1,1,2,1,0,0,0,2,2,0,0,0,0,1,3,468,690,1
0,0,0,0,3,1,0,1,2,0,2,2,0,2,0,1,0,1135,1219,1
0,0,1,0,36,1,2,1,0,0,2,0,0,0,0,1,1,847,3715,1
0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,1150,768,1
1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,3,158,76,1
0,0,0,0,11,1,2,1,0,2,0,0,2,0,0,1,0,1050,2259,1
1,0,1,0,59,1,0,1,0,2,0,0,2,2,1,1,2,1135,4908,1
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,25,19,1
1,0,0,0,14,1,0,1,0,0,2,2,2,2,0,1,2,1265,2880,1
1,1,0,0,20,1,0,0,0,0,2,0,2,0,0,1,0,527,2495,1
0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,2,529,237,1
1,0,1,0,52,1,0,1,0,2,0,0,2,2,1,1,0,1132,4626,1
1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,774,328,1
0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,873,379,1
0,0,1,1,10,1,2,0,0,0,0,2,0,2,0,1,2,629,1821,1
1,0,0,0,18,1,2,1,0,0,0,0,0,2,0,1,0,981,2862,1
1,0,0,0,23,1,2,1,0,2,0,0,2,0,0,1,1,1066,3425,1
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,794,599,1
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,314,152,1
1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,813,847,1
0,1,0,0,15,1,2,1,0,0,0,0,2,2,0,1,2,1170,2857,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,303,143,1
0,0,0,0,10,1,2,1,0,0,0,2,2,0,0,0,2,1058,2170,1
0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,2,153,230,1
0,1,0,0,45,1,0,1,0,2,0,0,2,2,1,0,1,1152,4443,1
0,1,1,0,67,1,2,1,0,2,0,0,0,2,0,1,0,1047,5091,1
1,0,1,0,58,1,2,1,2,2,2,0,2,2,1,1,2,1423,5199,1
1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,292,968,1
0,0,0,0,17,1,2,1,0,0,0,0,2,0,0,1,2,965,2879,1
0,0,1,1,38,1,2,1,0,2,2,2,0,0,1,1,2,1046,4027,1
1,0,0,1,0,1,0,2,1,1,1,1,1,1,0,1,3,17,11,1
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,672,267,1
1,0,1,0,58,1,2,1,0,0,2,0,2,2,1,1,0,1229,5032,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,297,471,1
1,0,0,1,2,1,0,0,0,0,0,0,2,0,0,1,1,440,697,1
0,0,1,1,13,1,2,1,0,0,2,0,0,2,0,1,2,1005,2522,1
0,0,0,0,17,1,2,1,0,0,0,2,2,0,0,1,2,1022,2954,1
0,1,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,1148,2565,1
1,0,0,0,3,1,2,1,0,2,0,0,0,0,0,0,2,837,1102,1
1,0,1,0,58,0,1,0,0,2,0,0,0,2,0,1,0,251,3523,1
0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,852,363,1
0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,367,179,1
0,1,1,0,33,1,2,1,0,2,2,0,0,2,0,1,2,1132,3912,1
0,0,0,0,63,1,2,1,0,0,2,0,2,2,1,1,1,1240,5132,1
0,1,0,0,3,1,0,1,0,2,2,0,2,2,0,1,1,1235,1332,1
0,0,1,0,14,1,0,1,0,0,2,0,2,0,0,1,2,947,2588,1
1,0,1,0,14,1,2,1,0,0,2,0,2,2,0,1,2,1261,2830,1
1,0,0,0,11,1,2,1,0,0,0,2,2,2,0,1,3,1238,2374,1
0,0,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,1083,757,1
0,1,0,0,4,1,0,1,0,0,2,0,0,0,0,1,1,787,1149,1
1,0,0,1,3,1,2,1,0,0,0,2,0,0,0,0,1,884,1110,1
0,0,1,0,15,1,2,1,0,2,0,0,2,2,0,1,2,1239,2865,1
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,39,33,1
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,695,995,1
1,0,1,1,12,1,2,1,0,0,0,0,0,0,0,1,1,764,2051,1
1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,2,1323,4412,1
0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,1,1,446,492,1
1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,770,327,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,105,66,1
0,0,0,0,28,1,0,0,2,2,2,0,0,2,0,1,0,665,3229,1
1,0,1,1,1,1,0,1,0,0,2,2,0,2,0,0,1,1055,749,1
0,0,0,0,13,1,0,1,0,0,2,0,0,0,0,0,2,783,2220,1
0,0,1,0,52,1,0,1,2,2,2,0,2,2,1,1,0,1350,4968,1
1,1,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,1154,2054,1
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,297,553,1
0,0,1,1,41,1,0,1,0,0,0,0,2,0,0,1,1,827,3989,1
1,1,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,770,683,1
1,1,0,0,0,1,2,1,0,0,2,0,2,0,0,1,2,1031,424,1
1,0,0,0,29,1,0,1,0,0,0,0,2,2,0,1,2,1060,3681,1
0,1,0,0,22,1,0,1,0,2,0,0,2,2,0,1,2,1142,3433,1
0,0,0,0,34,1,2,1,0,0,0,0,2,0,0,1,2,990,3818,1
0,0,1,0,55,1,2,1,0,2,0,0,2,2,1,1,2,1205,4865,1
0,0,1,0,8,1,0,1,0,0,2,0,0,0,0,1,0,791,1694,1
1,1,0,0,16,1,0,0,0,0,0,0,0,0,0,1,2,298,1863,1
0,0,0,0,33,1,2,1,2,2,2,0,2,2,0,1,3,1416,4082,1
0,1,0,0,41,1,2,1,0,0,0,0,2,0,0,1,2,954,4062,1
1,0,1,1,10,1,0,1,0,0,0,0,2,0,0,1,0,858,2018,1
0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,3,283,570,1
1,0,1,1,49,1,2,1,2,0,2,0,2,2,0,0,1,1347,4814,1
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,682,1092,1
1,0,1,0,50,1,2,1,0,0,0,0,2,2,0,1,2,1140,4600,1
0,0,0,0,45,1,2,1,0,0,0,0,2,2,0,0,0,1168,4436,1
1,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,967,944,1
0,0,1,1,65,1,2,1,0,2,2,0,2,2,1,1,1,1282,5248,1
0,0,1,0,20,1,2,1,2,0,2,0,2,2,0,1,0,1317,3375,1
1,0,0,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1234,480,1
0,0,0,0,8,1,0,1,2,0,0,0,0,0,0,1,1,761,1670,1
1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,2,523,234,1
1,0,0,0,8,0,1,0,0,0,0,0,2,2,0,1,2,305,1289,1
0,0,0,0,1,1,0,1,0,2,0,0,2,0,0,1,0,1003,734,1
0,0,1,1,2,1,2,1,0,0,0,0,0,2,0,1,0,956,945,1
1,0,0,0,13,1,2,1,0,0,0,2,2,0,0,1,2,1054,2426,1
0,1,0,0,40,1,2,1,2,2,2,0,2,2,0,1,2,1463,4547,1
1,1,0,0,12,1,0,1,0,0,0,0,2,2,0,1,2,1065,2451,1
0,0,0,0,11,1,0,1,0,0,0,0,0,2,0,0,0,830,2130,1
0,0,1,0,18,1,2,1,0,0,2,0,0,2,0,0,3,1048,3067,1
0,0,0,0,9,1,2,1,2,0,0,0,2,2,0,1,2,1214,2160,1
1,1,1,0,31,1,2,1,0,0,0,0,0,2,0,1,2,961,3627,1
1,1,1,0,31,1,2,1,0,0,0,0,0,2,0,0,2,967,3643,1
0,0,0,1,30,1,2,1,0,0,0,0,2,0,0,1,1,992,3657,1
1,0,0,0,18,1,0,1,0,2,0,0,0,0,0,1,1,753,2747,1
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,29,23,1
1,0,1,1,64,1,2,1,2,0,2,2,2,2,2,0,0,1395,5333,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,320,155,1
0,1,0,0,37,1,0,0,2,2,0,0,0,0,0,1,1,484,3408,1
1,0,0,0,51,1,0,1,0,2,0,0,0,2,0,1,2,968,4411,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,316,153,1
0,0,0,0,2,1,0,1,0,2,0,0,2,0,0,0,2,936,904,1
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,688,281,1
0,1,1,0,34,1,2,1,2,2,0,2,2,0,0,1,0,1249,4114,1
0,0,0,0,15,1,2,1,0,0,0,0,0,0,0,0,2,731,2444,1
0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,1,2,48,42,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,299,139,1
1,1,1,0,29,1,0,0,0,2,0,0,0,0,0,1,0,376,2856,1
0,1,0,0,4,1,0,1,0,0,0,0,0,2,0,0,2,847,1206,1
1,0,0,0,55,1,2,1,0,2,0,2,0,2,0,1,2,1136,4736,1
1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,386,191,1
1,0,1,1,46,1,2,1,0,0,2,2,2,2,0,1,0,1372,4733,1
0,0,1,1,30,1,0,2,1,1,1,1,1,1,0,1,3,19,1696,1
0,0,0,0,2,1,0,1,2,2,0,0,0,0,0,1,2,850,900,1
1,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,3,99,802,1
1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,2,783,333,1
1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,785,334,1
1,0,0,0,68,1,2,0,2,2,2,2,0,2,1,1,1,840,4816,1
0,0,1,0,6,1,0,1,0,0,0,0,2,0,0,1,2,890,1574,1
1,0,1,0,10,1,2,1,0,0,0,0,0,0,0,1,2,775,1938,1
1,1,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1118,452,1
0,1,0,0,15,1,2,1,0,0,0,0,2,0,0,1,2,956,2646,1
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,311,149,1
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,686,279,1
0,0,1,0,1,0,1,0,0,0,0,0,2,2,0,0,2,289,475,1
1,0,0,0,23,1,2,1,0,0,2,0,2,0,0,1,3,1052,3344,1
0,0,1,1,48,1,2,1,0,2,0,0,2,2,1,0,3,1248,4668,1
1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,2,327,827,1
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,872,727,1
1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,0,794,1165,1
0,0,1,0,46,1,2,1,2,2,2,0,2,0,0,1,2,1215,4489,1
0,0,0,0,9,1,2,1,0,0,0,0,0,2,0,0,2,990,1953,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,303,143,1
0,0,1,0,14,1,0,1,0,0,0,0,2,2,0,0,2,1018,2695,1
